Match,Provider,Bet,Team,Timestamp
"blood, sweat, and tears-vs-Thunder Logic-yearmonthday",shark-hidden,,"blood, sweat, and tears",fecha
"blood, sweat, and tears-vs-Thunder Logic-yearmonthday",rb88-hidden,,"blood, sweat, and tears",fecha
"blood, sweat, and tears-vs-Thunder Logic-yearmonthday",bobbet-hidden,2.03,"blood, sweat, and tears",fecha
"blood, sweat, and tears-vs-Thunder Logic-yearmonthday",luckbox,,"blood, sweat, and tears",fecha
"blood, sweat, and tears-vs-Thunder Logic-yearmonthday",betway,,Thunder Logic,fecha
"blood, sweat, and tears-vs-Thunder Logic-yearmonthday",ggbet,1.75,Thunder Logic,fecha
"blood, sweat, and tears-vs-Thunder Logic-yearmonthday",ggbetru-hidden,1.75,Thunder Logic,fecha
"blood, sweat, and tears-vs-Thunder Logic-yearmonthday",thunderpick,,Thunder Logic,fecha
"blood, sweat, and tears-vs-Thunder Logic-yearmonthday",lootbet,1.87,Thunder Logic,fecha
"blood, sweat, and tears-vs-Thunder Logic-yearmonthday",bet365,1.83,Thunder Logic,fecha
"blood, sweat, and tears-vs-Thunder Logic-yearmonthday",1xbet,,Thunder Logic,fecha
"blood, sweat, and tears-vs-Thunder Logic-yearmonthday",1xstavka-hidden,,Thunder Logic,fecha
"blood, sweat, and tears-vs-Thunder Logic-yearmonthday",pinnacle,,Thunder Logic,fecha
"blood, sweat, and tears-vs-Thunder Logic-yearmonthday",buff88,1.73,Thunder Logic,fecha
"blood, sweat, and tears-vs-Thunder Logic-yearmonthday",unibet,,Thunder Logic,fecha
"blood, sweat, and tears-vs-Thunder Logic-yearmonthday",thunderfire-hidden,,Thunder Logic,fecha
"blood, sweat, and tears-vs-Thunder Logic-yearmonthday",parimatch,,Thunder Logic,fecha
"blood, sweat, and tears-vs-Thunder Logic-yearmonthday",skrilla-hidden,,Thunder Logic,fecha
"blood, sweat, and tears-vs-Thunder Logic-yearmonthday",unikrn,,Thunder Logic,fecha
"blood, sweat, and tears-vs-Thunder Logic-yearmonthday",vulkan,,Thunder Logic,fecha
"blood, sweat, and tears-vs-Thunder Logic-yearmonthday",vulkanru-hidden,,Thunder Logic,fecha
"blood, sweat, and tears-vs-Thunder Logic-yearmonthday",raybet-hidden,,Thunder Logic,fecha
"blood, sweat, and tears-vs-Thunder Logic-yearmonthday",dongying-hidden,,Thunder Logic,fecha
"blood, sweat, and tears-vs-Thunder Logic-yearmonthday",betwinner,,Thunder Logic,fecha
"blood, sweat, and tears-vs-Thunder Logic-yearmonthday",yabo-hidden,1.75,Thunder Logic,fecha
"blood, sweat, and tears-vs-Thunder Logic-yearmonthday",shark-hidden,,Thunder Logic,fecha
"blood, sweat, and tears-vs-Thunder Logic-yearmonthday",rb88-hidden,,Thunder Logic,fecha
"blood, sweat, and tears-vs-Thunder Logic-yearmonthday",bobbet-hidden,1.75,Thunder Logic,fecha
"blood, sweat, and tears-vs-Thunder Logic-yearmonthday",luckbox,,Thunder Logic,fecha
AA-vs-Trivium-yearmonthday,betway,1.65,AA,fecha
AA-vs-Trivium-yearmonthday,ggbet,1.91,AA,fecha
AA-vs-Trivium-yearmonthday,ggbetru-hidden,1.91,AA,fecha
AA-vs-Trivium-yearmonthday,thunderpick,,AA,fecha
AA-vs-Trivium-yearmonthday,lootbet,,AA,fecha
AA-vs-Trivium-yearmonthday,bet365,1.66,AA,fecha
AA-vs-Trivium-yearmonthday,1xbet,1.88,AA,fecha
AA-vs-Trivium-yearmonthday,1xstavka-hidden,1.88,AA,fecha
AA-vs-Trivium-yearmonthday,pinnacle,,AA,fecha
AA-vs-Trivium-yearmonthday,buff88,,AA,fecha
AA-vs-Trivium-yearmonthday,unibet,,AA,fecha
AA-vs-Trivium-yearmonthday,thunderfire-hidden,,AA,fecha
AA-vs-Trivium-yearmonthday,parimatch,,AA,fecha
AA-vs-Trivium-yearmonthday,skrilla-hidden,,AA,fecha
AA-vs-Trivium-yearmonthday,unikrn,,AA,fecha
AA-vs-Trivium-yearmonthday,vulkan,1.91,AA,fecha
AA-vs-Trivium-yearmonthday,vulkanru-hidden,1.91,AA,fecha
AA-vs-Trivium-yearmonthday,raybet-hidden,,AA,fecha
AA-vs-Trivium-yearmonthday,dongying-hidden,,AA,fecha
AA-vs-Trivium-yearmonthday,betwinner,1.88,AA,fecha
AA-vs-Trivium-yearmonthday,yabo-hidden,1.91,AA,fecha
AA-vs-Trivium-yearmonthday,shark-hidden,,AA,fecha
AA-vs-Trivium-yearmonthday,rb88-hidden,1.88,AA,fecha
AA-vs-Trivium-yearmonthday,bobbet-hidden,1.91,AA,fecha
AA-vs-Trivium-yearmonthday,luckbox,,AA,fecha
AA-vs-Trivium-yearmonthday,betway,2.1,Trivium,fecha
AA-vs-Trivium-yearmonthday,ggbet,1.85,Trivium,fecha
AA-vs-Trivium-yearmonthday,ggbetru-hidden,1.85,Trivium,fecha
AA-vs-Trivium-yearmonthday,thunderpick,,Trivium,fecha
AA-vs-Trivium-yearmonthday,lootbet,,Trivium,fecha
AA-vs-Trivium-yearmonthday,bet365,2.1,Trivium,fecha
AA-vs-Trivium-yearmonthday,1xbet,1.88,Trivium,fecha
AA-vs-Trivium-yearmonthday,1xstavka-hidden,1.88,Trivium,fecha
AA-vs-Trivium-yearmonthday,pinnacle,,Trivium,fecha
AA-vs-Trivium-yearmonthday,buff88,,Trivium,fecha
AA-vs-Trivium-yearmonthday,unibet,,Trivium,fecha
AA-vs-Trivium-yearmonthday,thunderfire-hidden,,Trivium,fecha
AA-vs-Trivium-yearmonthday,parimatch,,Trivium,fecha
AA-vs-Trivium-yearmonthday,skrilla-hidden,,Trivium,fecha
AA-vs-Trivium-yearmonthday,unikrn,,Trivium,fecha
AA-vs-Trivium-yearmonthday,vulkan,1.85,Trivium,fecha
AA-vs-Trivium-yearmonthday,vulkanru-hidden,1.85,Trivium,fecha
AA-vs-Trivium-yearmonthday,raybet-hidden,,Trivium,fecha
AA-vs-Trivium-yearmonthday,dongying-hidden,,Trivium,fecha
AA-vs-Trivium-yearmonthday,betwinner,1.88,Trivium,fecha
AA-vs-Trivium-yearmonthday,yabo-hidden,1.85,Trivium,fecha
AA-vs-Trivium-yearmonthday,shark-hidden,,Trivium,fecha
AA-vs-Trivium-yearmonthday,rb88-hidden,1.88,Trivium,fecha
AA-vs-Trivium-yearmonthday,bobbet-hidden,1.85,Trivium,fecha
AA-vs-Trivium-yearmonthday,luckbox,,Trivium,fecha
